3,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
3,pyr,"(1.0000000000000023e-06, 0.0067925300419204426)"
3,glc-D,"(1.000000000000004e-06, 0.019999999999999993)"
3,pep,"(1.0000000000000059e-06, 3.4483523221087806e-06)"
3,acald,"(0.01999999999999992, 0.02)"
3,f6p,"(7.183429339591275e-06, 0.001998585242462986)"
3,g6p,"(7.188514342013915e-05, 0.019999999999999993)"
3,dhap,"(0.007848493589005735, 0.007848493589005818)"
3,g3p,"(0.0002383216360934612, 0.00023832163609346165)"
3,cellb,"(0.010000000000000004, 0.010000000000000004)"
3,3pg,"(1.9825757013279008e-05, 4.752005448866486e-05)"
3,13dpg,"(1.0000000000000004e-06, 1.000000000000004e-06)"
3,fdp,"(0.019999999999999823, 0.02)"
3,etoh,"(1.0, 1.0)"
3,2pg,"(9.999999999999987e-07, 2.3968847422490122e-06)"
 
4,h2o,"(1.0, 1.0)"
4,atp,"(0.0009999999999999985, 0.0010000000000000145)"
4,nad,"(0.00010000000000000026, 0.00010000000000000026)"
4,nadh,"(6.217596041513671e-05, 0.010000000000000004)"
4,nadph,"(0.0007268275783368932, 0.002226949342121238)"
4,nadp,"(9.999999999999973e-05, 9.999999999999973e-05)"
4,adp,"(9.999999999999849e-05, 0.00010000000000000009)"
4,pi,"(0.010000000000000004, 0.010000000000000004)"
4,coa,"(9.999999999999987e-07, 0.020000000000000056)"
4,co2,"(1.0000000000000052e-05, 1.0000000000000158e-05)"
4,pyr,"(9.050593462471504e-05, 0.00027730391302950087)"
4,accoa,"(1.000000000000004e-06, 0.019999999999999993)"
4,glc-D,"(0.00014812806908847867, 0.02)"
4,pep,"(9.999999999999987e-07, 3.0639307154756612e-06)"
4,acald,"(0.00012435192083027342, 0.02)"
4,f6p,"(9.182898789446911e-05, 9.182898789447074e-05)"
4,g6p,"(0.019999999999999584, 0.02000000000000001)"
4,dhap,"(0.003885216996362699, 0.0038852169963627817)"
4,g3p,"(5.420627514711117e-06, 5.420627514711214e-06)"
4,fdxrd,"(0.00021992275668984544, 0.0027890668219977288)"
4,fdxox,"(0.00010000000000000009, 0.00010000000000000009)"
4,cellb,"(0.009999999999999995, 0.009999999999999995)"
4,3pg,"(0.006527562747741538, 0.02)"
4,fdp,"(0.004901036533201185, 0.0049010365332013625)"
4,etoh,"(1.0, 1.000000000000011)"
4,2pg,"(1.5127891381590752e-05, 4.63508110644355e-05)"
 
5,h2o,"(1.0, 1.0)"
5,atp,"(0.001000000000000002, 0.0009999999999999968)"
5,nad,"(9.999999999999991e-05, 9.999999999999991e-05)"
5,nadh,"(9.99999999999997e-07, 0.009999999999999978)"
5,nadph,"(0.000726827578336921, 0.002226949342121301)"
5,nadp,"(0.00010000000000000009, 0.00010000000000000009)"
5,adp,"(0.00010000000000000063, 0.00010000000000000009)"
5,pi,"(0.010000000000000004, 0.010000000000000004)"
5,coa,"(1.0000000000000004e-06, 0.020000000000000028)"
5,co2,"(9.999999999999962e-06, 9.999999999999962e-06)"
5,pyr,"(9.050593462471761e-05, 0.00027730391302950726)"
5,accoa,"(1.0000000000000004e-06, 0.019999999999999993)"
5,glc-D,"(0.00014812806908848106, 0.02)"
5,pep,"(9.999999999999987e-07, 3.0639307154757044e-06)"
5,acald,"(0.0003745605900987642, 0.001147627696810301)"
5,f6p,"(9.182898789447189e-05, 9.182898789447139e-05)"
5,g6p,"(0.020000000000000136, 0.02000000000000002)"
5,dhap,"(0.0038852169963627817, 0.0038852169963627544)"
5,g3p,"(5.4206275147112806e-06, 5.4206275147112424e-06)"
5,fdxrd,"(2.7890668219976977e-05, 0.002789066821997694)"
5,fdxox,"(0.00010000000000000009, 0.00010000000000000009)"
5,cellb,"(0.010000000000000004, 0.010000000000000004)"
5,3pg,"(0.006527562747741451, 0.02000000000000001)"
5,fdp,"(0.004901036533201398, 0.004901036533201341)"
5,etoh,"(1.0, 0.9999999999999967)"
5,2pg,"(1.512789138159067e-05, 4.635081106443591e-05)"
 
6,h2o,"(1.0, 1.0)"
6,atp,"(0.0010000000000000028, 0.002396884742249018)"
6,nad,"(9.999999999999991e-05, 9.999999999999991e-05)"
6,nadh,"(2.8567985968176217e-06, 2.856798596817642e-06)"
6,adp,"(9.999999999999991e-05, 9.999999999999991e-05)"
6,pi,"(0.010000000000000004, 0.010000000000000004)"
6,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
6,pyr,"(9.999999999999987e-07, 0.006792530041920461)"
6,glc-D,"(9.99999999999997e-07, 0.019999999999999993)"
6,pep,"(1.0000000000000023e-06, 3.448352322108793e-06)"
6,acald,"(0.01999999999999987, 0.02000000000000001)"
6,f6p,"(7.183429339591237e-06, 0.001998585242462986)"
6,g6p,"(7.188514342013889e-05, 0.02000000000000001)"
6,g1p,"(1.2988937062225695e-05, 0.019999999999999976)"
6,dhap,"(0.00784849358900572, 0.007848493589005825)"
6,g3p,"(0.00023832163609346037, 0.00023832163609346205)"
6,cellb,"(0.009999999999999986, 0.009999999999999986)"
6,3pg,"(1.9825757013279042e-05, 4.752005448866495e-05)"
6,13dpg,"(1.0000000000000004e-06, 1.0000000000000059e-06)"
6,fdp,"(0.01999999999999977, 0.020000000000000056)"
6,etoh,"(1.0, 1.0)"
6,2pg,"(9.999999999999987e-07, 2.3968847422490207e-06)"
 
7,h2o,"(1.0, 1.0)"
7,atp,"(0.0010000000000000002, 0.0066156012952852)"
7,nad,"(9.999999999999991e-05, 9.999999999999991e-05)"
7,nadh,"(1.0000000000000023e-06, 0.010000000000000014)"
7,nadph,"(3.797755070696246e-05, 0.002702738966919005)"
7,nadp,"(0.00010000000000000009, 0.00010000000000000009)"
7,adp,"(9.999999999999991e-05, 9.999999999999991e-05)"
7,pi,"(0.010000000000000004, 0.010000000000000004)"
7,coa,"(1.0000000000000004e-06, 0.019999999999999993)"
7,co2,"(9.99999999999998e-06, 9.99999999999998e-06)"
7,ppi,"(0.019999999999999993, 0.019999999999999993)"
7,pyr,"(2.5634342195352745e-05, 0.0018243128967770502)"
7,accoa,"(1.0000000000000023e-06, 0.020000000000000063)"
7,glc-D,"(1.1949606236282968e-05, 0.02)"
7,pep,"(1.0000000000000023e-06, 1.0757412625662088e-05)"
7,acald,"(0.00016470768832556004, 0.011721711355836089)"
7,f6p,"(0.00017206567446513137, 0.00017206567446513137)"
7,g6p,"(0.02, 0.02)"
7,dhap,"(0.00038251746701409295, 0.00038251746701409295)"
7,g3p,"(1.0000000000000004e-06, 1.0000000000000004e-06)"
7,fdxrd,"(4.1942086076724496e-05, 0.009999999999999986)"
7,fdxox,"(0.00010000000000000009, 0.00010000000000000009)"
7,cellb,"(0.010000000000000004, 0.010000000000000004)"
7,3pg,"(0.001859183122927678, 0.02000000000000002)"
7,fdp,"(4.750725337590312e-05, 4.750725337590312e-05)"
7,etoh,"(1.0, 1.0)"
7,2pg,"(8.073539123170576e-06, 8.685039169737179e-05)"
 
8,h2o,"(1.0, 1.0)"
8,atp,"(0.0011797902215387038, 0.02)"
8,nadph,"(1.919090248248638e-05, 0.0042167887595632525)"
8,nadp,"(9.999999999999991e-05, 9.999999999999991e-05)"
8,adp,"(0.00010000000000000026, 0.00010000000000000026)"
8,pi,"(0.010000000000000014, 0.010000000000000014)"
8,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
8,ppi,"(0.01999999999999985, 0.020000000000000028)"
8,pyr,"(1.0000000000000023e-06, 0.002412527533026023)"
8,glc-D,"(1.88334558608239e-06, 3.192678752034559e-05)"
8,pep,"(9.999999999999987e-07, 1.4470814917614772e-05)"
8,acald,"(9.102140788515093e-05, 0.020000000000000028)"
8,f6p,"(0.00011028501301883561, 0.00011028501301883698)"
8,g6p,"(0.011052478340323661, 0.011052478340323779)"
8,g1p,"(0.019999999999999817, 0.020000000000000028)"
8,dhap,"(0.000329806104937566, 0.0003298061049375689)"
8,g3p,"(1.0000000000000004e-06, 1.0000000000000059e-06)"
8,cellb,"(0.010000000000000014, 0.010000000000000014)"
8,3pg,"(0.00138209217061126, 0.02)"
8,fdp,"(3.5316264507977314e-05, 3.5316264507977755e-05)"
8,etoh,"(1.0, 1.0)"
8,2pg,"(6.960995826043771e-06, 0.00010073128224096832)"
 
9,h2o,"(1.0, 1.0)"
9,atp,"(0.0013323898106235652, 0.0023968847422489946)"
9,nad,"(9.999999999999991e-05, 9.999999999999991e-05)"
9,nadh,"(2.8567985968176116e-06, 2.856798596817627e-06)"
9,adp,"(0.00010000000000000009, 0.00010000000000000009)"
9,pi,"(0.009999999999999995, 0.009999999999999995)"
9,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
9,pyr,"(1.0000000000000023e-06, 0.0038262114086117217)"
9,glc-D,"(1.000000000000004e-06, 0.019999999999999993)"
9,gdp,"(0.00010000000000000009, 0.00010000000000000009)"
9,gtp,"(0.0010000000000000002, 0.0017989365598099528)"
9,pep,"(9.999999999999987e-07, 2.588095686873281e-06)"
9,acald,"(0.019999999999999993, 0.02)"
9,f6p,"(7.183429339591365e-06, 0.0019985852424629844)"
9,g6p,"(7.188514342014016e-05, 0.02)"
9,dhap,"(0.00784849358900577, 0.007848493589005776)"
9,g3p,"(0.0002383216360934612, 0.0002383216360934612)"
9,cellb,"(0.010000000000000004, 0.010000000000000004)"
9,3pg,"(1.9825757013279076e-05, 3.5665279117096364e-05)"
9,13dpg,"(1.0000000000000004e-06, 1.0000000000000004e-06)"
9,fdp,"(0.020000000000000056, 0.020000000000000056)"
9,etoh,"(1.0, 1.0)"
9,2pg,"(1.0000000000000023e-06, 1.798936559809963e-06)"
 
10,h2o,"(1.0, 1.0)"
10,atp,"(0.0010000000000000002, 0.006615601295285864)"
10,nad,"(0.00010000000000000026, 0.00010000000000000026)"
10,nadh,"(3.31824202243528e-05, 0.010000000000000004)"
10,nadph,"(3.7977550706958686e-05, 0.0027027389669190167)"
10,nadp,"(0.00010000000000000009, 0.00010000000000000009)"
10,adp,"(9.999999999999991e-05, 9.999999999999991e-05)"
10,pi,"(0.010000000000000014, 0.010000000000000014)"
10,coa,"(9.999999999999987e-07, 0.019999999999999966)"
10,co2,"(1.0000000000000033e-05, 1.0000000000000052e-05)"
10,ppi,"(0.019999999999999993, 0.019999999999999993)"
10,pyr,"(2.5634342195350285e-05, 0.0018243128967770582)"
10,accoa,"(1.0000000000000004e-06, 0.02000000000000001)"
10,glc-D,"(1.1949606236281778e-05, 0.02000000000000001)"
10,pep,"(1.0000000000000023e-06, 1.0757412625662051e-05)"
10,acald,"(6.63648404487055e-05, 0.02)"
10,f6p,"(0.00017206567446513137, 0.00017206567446513137)"
10,g6p,"(0.02, 0.02)"
10,dhap,"(0.00038251746701409295, 0.00038251746701409295)"
10,g3p,"(1.0000000000000023e-06, 1.0000000000000023e-06)"
10,fdxrd,"(0.00024160396466670306, 0.010000000000000004)"
10,fdxox,"(0.00010000000000000026, 0.00010000000000000026)"
10,cellb,"(0.010000000000000014, 0.010000000000000014)"
10,3pg,"(0.001859183122927678, 0.02)"
10,fdp,"(4.750725337590329e-05, 4.750725337590329e-05)"
10,etoh,"(1.0, 1.0)"
10,2pg,"(8.07353912317056e-06, 8.685039169737147e-05)"
 
11,h2o,"(1.0, 1.0)"
11,atp,"(0.0009999999999999985, 0.0009999999999999968)"
11,nad,"(0.00010000000000000026, 0.00010000000000000026)"
11,nadh,"(2.6681317595919604e-06, 2.6681317595919558e-06)"
11,adp,"(0.00010000000000000009, 0.00010000000000000009)"
11,pi,"(0.010000000000000014, 0.010000000000000014)"
11,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
11,pyr,"(1.0000000000000004e-06, 0.003248845957433422)"
11,glc-D,"(9.99999999999997e-07, 0.02)"
11,gdp,"(0.00010000000000000026, 0.00010000000000000026)"
11,gtp,"(0.009142371501211529, 0.009142371501211496)"
11,pep,"(1.0000000000000023e-06, 1.540411784440119e-06)"
11,acald,"(0.020000000000000063, 0.02)"
11,f6p,"(1.6080761971635604e-05, 0.002139907632283442)"
11,g6p,"(0.00015029398212366982, 0.02)"
11,dhap,"(0.007848493589005804, 0.007848493589005748)"
11,g3p,"(0.00025517364842851946, 0.00025517364842851854)"
11,cellb,"(0.010000000000000004, 0.010000000000000004)"
11,3pg,"(1.8516437246927027e-05, 1.8516437246926895e-05)"
11,13dpg,"(1.2274874325805043e-06, 1.2274874325805022e-06)"
11,fdp,"(0.02000000000000017, 0.020000000000000056)"
11,etoh,"(1.0, 1.0)"
11,2pg,"(1.0000000000000023e-06, 9.99999999999997e-07)"
 
12,h2o,"(1.0, 1.0)"
12,atp,"(0.0010000000000000028, 0.000999999999999985)"
12,nad,"(0.00010000000000000009, 0.00010000000000000009)"
12,nadh,"(2.6681317595919604e-06, 2.668131759591913e-06)"
12,adp,"(0.00010000000000000009, 0.00010000000000000009)"
12,pi,"(0.010000000000000014, 0.010000000000000014)"
12,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
12,pyr,"(1.0000000000000004e-06, 0.003248845957433381)"
12,glc-D,"(9.999999999999987e-07, 0.019999999999999993)"
12,gdp,"(9.999999999999991e-05, 9.999999999999991e-05)"
12,gtp,"(0.009142371501211544, 0.009142371501211399)"
12,pep,"(9.999999999999987e-07, 1.5404117844401025e-06)"
12,acald,"(0.020000000000000313, 0.01999999999999994)"
12,f6p,"(1.6080761971636004e-05, 0.0021399076322834326)"
12,g6p,"(0.00015029398212367356, 0.019999999999999966)"
12,dhap,"(0.007848493589005887, 0.007848493589005636)"
12,g3p,"(0.00025517364842852217, 0.00025517364842851767)"
12,cellb,"(0.010000000000000004, 0.010000000000000004)"
12,3pg,"(1.8516437246927057e-05, 1.8516437246926763e-05)"
12,13dpg,"(1.2274874325805196e-06, 1.2274874325804935e-06)"
12,fdp,"(0.020000000000000632, 0.02)"
12,etoh,"(1.0, 1.0)"
12,2pg,"(1.0000000000000059e-06, 9.99999999999988e-07)"
 
13,h2o,"(1.0, 1.0)"
13,atp,"(0.0011797902215387396, 0.02)"
13,nad,"(0.00010000000000000009, 0.00010000000000000009)"
13,nadh,"(2.860984323675903e-05, 0.010000000000000004)"
13,nadph,"(1.5870246742415368e-05, 0.004216788759563215)"
13,nadp,"(0.00010000000000000026, 0.00010000000000000026)"
13,adp,"(0.00010000000000000026, 0.00010000000000000026)"
13,pi,"(0.009999999999999995, 0.009999999999999995)"
13,coa,"(1.0000000000000059e-06, 0.020000000000000056)"
13,co2,"(1.0000000000000016e-05, 1.0000000000000016e-05)"
13,ppi,"(0.02000000000000008, 0.02000000000000001)"
13,pyr,"(9.079754620185952e-06, 0.002412527533025937)"
13,accoa,"(9.99999999999997e-07, 0.019999999999999993)"
13,glc-D,"(1.883345586082417e-06, 3.1926787520345084e-05)"
13,pep,"(1.0000000000000023e-06, 1.4470814917614694e-05)"
13,acald,"(5.7219686473517966e-05, 0.019999999999999966)"
13,f6p,"(0.0001102850130188364, 0.00011028501301883561)"
13,g6p,"(0.011052478340323779, 0.01105247834032373)"
13,g1p,"(0.020000000000000063, 0.019999999999999993)"
13,dhap,"(0.0003298061049375666, 0.0003298061049375654)"
13,g3p,"(9.999999999999987e-07, 1.0000000000000004e-06)"
13,fdxrd,"(0.00020831065087352808, 0.010000000000000004)"
13,fdxox,"(0.00010000000000000026, 0.00010000000000000026)"
13,cellb,"(0.009999999999999995, 0.009999999999999995)"
13,3pg,"(0.0013820921706112698, 0.02)"
13,fdp,"(3.5316264507977626e-05, 3.531626450797744e-05)"
13,etoh,"(1.0, 1.0)"
13,2pg,"(6.960995826043796e-06, 0.00010073128224096795)"
 
14,h2o,"(1.0, 1.0)"
14,atp,"(0.0010000000000000028, 0.0031856675491501096)"
14,nad,"(0.00010000000000000026, 0.00010000000000000026)"
14,nadh,"(2.4780095370124425e-06, 2.4780095370124383e-06)"
14,adp,"(0.00010000000000000009, 0.00010000000000000009)"
14,pi,"(0.010000000000000049, 0.010000000000000049)"
14,coa,"(1.0000000000000004e-06, 8.270971879591322e-06)"
14,co2,"(9.99999999999998e-06, 9.99999999999998e-06)"
14,ppi,"(0.019999999999999914, 0.020000000000000073)"
14,pyr,"(1.2963523068168468e-06, 0.011998809807078625)"
14,accoa,"(0.0024180955141862074, 0.02)"
14,glc-D,"(1.8531790467320822e-06, 0.02)"
14,pep,"(9.999999999999987e-07, 5.283741752207797e-06)"
14,acald,"(0.019999999999999983, 0.02)"
14,f6p,"(0.0023040894036155607, 0.0023040894036155525)"
14,g6p,"(0.019999999999999983, 0.02)"
14,dhap,"(0.005122197935089262, 0.005122197935089262)"
14,g3p,"(0.0001793123370493041, 0.0001793123370493041)"
14,fdxrd,"(1.8042593776349037e-05, 0.0017358273763612888)"
14,fdxox,"(0.00010000000000000009, 0.00010000000000000009)"
14,cellb,"(0.010000000000000004, 0.010000000000000004)"
14,3pg,"(1.719701732286058e-05, 5.4783980027609176e-05)"
14,13dpg,"(9.999999999999987e-07, 1.0000000000000023e-06)"
14,fdp,"(0.008518636629626658, 0.008518636629626658)"
14,etoh,"(1.0, 1.0000000000000009)"
14,2pg,"(9.999999999999987e-07, 3.185667549150096e-06)"
 
15,h2o,"(1.0, 1.0)"
15,atp,"(0.014325377123912743, 0.014325377123912934)"
15,nad,"(9.999999999999991e-05, 9.999999999999991e-05)"
15,nadh,"(3.071527336832765e-05, 0.010000000000000004)"
15,nadph,"(0.00027142506459722806, 0.003977154600753768)"
15,nadp,"(9.999999999999973e-05, 9.999999999999973e-05)"
15,adp,"(0.00010000000000000009, 0.00010000000000000009)"
15,pi,"(0.010000000000000004, 0.010000000000000004)"
15,coa,"(9.999999999999987e-07, 0.020000000000000028)"
15,co2,"(9.999999999999997e-06, 1.000000000000014e-05)"
15,ppi,"(0.014683016930073711, 0.02)"
15,pyr,"(1.2789074321450912e-05, 0.00016056625812296065)"
15,accoa,"(1.0000000000000004e-06, 0.019999999999999993)"
15,glc-D,"(0.00019834406099849045, 0.02)"
15,gdp,"(9.999999999999866e-05, 0.00010000000000000009)"
15,gtp,"(0.0010000000000000002, 0.0010000000000000145)"
15,pep,"(1.0000000000000023e-06, 1.2554955432047452e-05)"
15,acald,"(6.14305467366553e-05, 0.02)"
15,f6p,"(0.0001858865277811905, 0.0001858865277811958)"
15,g6p,"(0.019999999999999452, 0.02000000000000001)"
15,dhap,"(0.00035407690240977103, 0.00041324246674962384)"
15,g3p,"(1.0000000000000023e-06, 1.1670980624186026e-06)"
15,fdxrd,"(0.00020701256599297668, 0.004035275496019249)"
15,fdxox,"(0.00010000000000000009, 0.00010000000000000009)"
15,cellb,"(0.009999999999999995, 0.009999999999999995)"
15,3pg,"(0.001592996495148728, 0.019999999999999993)"
15,fdp,"(4.070545132895996e-05, 5.5445623365845435e-05)"
15,etoh,"(1.0, 1.000000000000014)"
15,2pg,"(7.4732632382275265e-06, 9.3826486887905e-05)"
 
16,h2o,"(1.0, 1.0)"
16,atp,"(0.001000000000000001, 0.0009999999999999968)"
16,nad,"(0.00010000000000000009, 0.00010000000000000009)"
16,nadh,"(2.668131759591951e-06, 2.6681317595919414e-06)"
16,adp,"(0.00010000000000000009, 0.00010000000000000009)"
16,pi,"(0.009999999999999986, 0.009999999999999986)"
16,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
16,pyr,"(9.99999999999997e-07, 0.0032488459574334274)"
16,glc-D,"(9.999999999999987e-07, 0.019999999999999983)"
16,gdp,"(0.00010000000000000026, 0.00010000000000000026)"
16,gtp,"(0.009142371501211529, 0.009142371501211496)"
16,pep,"(1.0000000000000023e-06, 1.540411784440119e-06)"
16,acald,"(0.02000000000000008, 0.02)"
16,f6p,"(1.608076197163563e-05, 0.002139907632283438)"
16,g6p,"(0.0001502939821236701, 0.019999999999999966)"
16,g1p,"(2.5363180295078333e-05, 0.01999999999999996)"
16,dhap,"(0.007848493589005797, 0.007848493589005735)"
16,g3p,"(0.00025517364842851946, 0.00025517364842851854)"
16,cellb,"(0.010000000000000014, 0.010000000000000014)"
16,3pg,"(1.851643724692696e-05, 1.8516437246926895e-05)"
16,13dpg,"(1.2274874325805043e-06, 1.2274874325804978e-06)"
16,fdp,"(0.020000000000000153, 0.02)"
16,etoh,"(1.0, 1.0)"
16,2pg,"(9.99999999999997e-07, 9.99999999999997e-07)"
 
17,h2o,"(1.0, 1.0)"
17,atp,"(0.0009999999999999985, 0.000999999999999994)"
17,nad,"(0.00010000000000000009, 0.00010000000000000009)"
17,nadh,"(2.6681317595919558e-06, 2.6681317595919558e-06)"
17,adp,"(0.00010000000000000009, 0.00010000000000000009)"
17,pi,"(0.010000000000000014, 0.010000000000000014)"
17,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
17,pyr,"(1.0000000000000004e-06, 0.003248845957433422)"
17,glc-D,"(1.0000000000000004e-06, 0.019999999999999993)"
17,gdp,"(0.00010000000000000009, 0.00010000000000000009)"
17,gtp,"(0.009142371501211529, 0.009142371501211496)"
17,pep,"(9.999999999999987e-07, 1.540411784440119e-06)"
17,acald,"(0.02, 0.02)"
17,f6p,"(1.6080761971635573e-05, 0.0021399076322834495)"
17,g6p,"(0.00015029398212366955, 0.020000000000000063)"
17,g1p,"(2.5363180295078378e-05, 0.020000000000000056)"
17,dhap,"(0.007848493589005797, 0.007848493589005735)"
17,g3p,"(0.00025517364842851946, 0.00025517364842851854)"
17,cellb,"(0.010000000000000014, 0.010000000000000014)"
17,3pg,"(1.851643724692696e-05, 1.8516437246926895e-05)"
17,13dpg,"(1.2274874325805043e-06, 1.2274874325804978e-06)"
17,fdp,"(0.020000000000000153, 0.02)"
17,etoh,"(1.0, 1.0)"
17,2pg,"(9.99999999999997e-07, 9.99999999999997e-07)"
 
18,h2o,"(1.0, 1.0)"
18,atp,"(0.0013323898106235652, 0.0023968847422489946)"
18,nad,"(0.00010000000000000009, 0.00010000000000000009)"
18,nadh,"(2.856798596817627e-06, 2.856798596817642e-06)"
18,adp,"(0.00010000000000000009, 0.00010000000000000009)"
18,pi,"(0.010000000000000014, 0.010000000000000014)"
18,co2,"(9.999999999999997e-06, 9.999999999999997e-06)"
18,pyr,"(1.000000000000004e-06, 0.003826211408611728)"
18,glc-D,"(9.999999999999987e-07, 0.02000000000000001)"
18,gdp,"(0.00010000000000000009, 0.00010000000000000009)"
18,gtp,"(0.0010000000000000002, 0.0017989365598099528)"
18,pep,"(9.999999999999987e-07, 2.588095686873281e-06)"
18,acald,"(0.019999999999999976, 0.019999999999999993)"
18,f6p,"(7.183429339591365e-06, 0.0019985852424629844)"
18,g6p,"(7.188514342014016e-05, 0.02000000000000002)"
18,g1p,"(1.2988937062225973e-05, 0.019999999999999976)"
18,dhap,"(0.00784849358900577, 0.00784849358900579)"
18,g3p,"(0.00023832163609346165, 0.00023832163609346165)"
18,cellb,"(0.009999999999999986, 0.009999999999999986)"
18,3pg,"(1.9825757013279076e-05, 3.5665279117096364e-05)"
18,13dpg,"(1.0000000000000004e-06, 1.0000000000000004e-06)"
18,fdp,"(0.02, 0.020000000000000056)"
18,etoh,"(1.0, 1.0)"
18,2pg,"(1.0000000000000023e-06, 1.798936559809963e-06)"
 
19,h2o,"(1.0, 1.0)"
19,atp,"(0.020000000000000063, 0.020000000000000063)"
19,nad,"(0.00010000000000000009, 0.00010000000000000009)"
19,nadh,"(4.288232428737397e-05, 0.010000000000000004)"
19,nadph,"(0.002281968222777442, 0.010000000000000004)"
19,nadp,"(9.999999999999991e-05, 9.999999999999991e-05)"
19,adp,"(9.999999999999991e-05, 9.999999999999991e-05)"
19,pi,"(0.010000000000000004, 0.010000000000000004)"
19,coa,"(9.999999999999987e-07, 0.020000000000000028)"
19,co2,"(1.0000000000000069e-05, 1.0000000000000069e-05)"
19,pyr,"(9.644243160635964e-06, 4.226282848451615e-05)"
19,accoa,"(1.0000000000000004e-06, 0.02)"
19,glc-D,"(1.4689412030568721e-05, 0.02)"
19,gdp,"(0.00010000000000000009, 0.00010000000000000009)"
19,gtp,"(0.0009999999999999985, 0.001000000000000002)"
19,pep,"(1.4698631569183066e-06, 6.44120782334693e-06)"
19,acald,"(8.57646485747478e-05, 0.02)"
19,f6p,"(7.0629358762705405e-06, 0.0001331447306360157)"
19,g6p,"(0.001060941104095037, 0.02)"
19,dhap,"(0.00580236578354858, 0.01061616139253329)"
19,g3p,"(1.1737715379698159e-05, 1.587686597910331e-05)"
19,fdxrd,"(0.0002205742110158938, 0.003917474500812269)"
19,fdxox,"(0.00010000000000000009, 0.00010000000000000009)"
19,cellb,"(0.010000000000000004, 0.010000000000000004)"
19,3pg,"(0.004563936445554889, 0.02000000000000001)"
19,fdp,"(0.010931193618871658, 0.02000000000000001)"
19,etoh,"(1.0, 1.0)"
19,2pg,"(1.533596526053952e-05, 6.720499044405468e-05)"
 
20,h2o,"(1.0, 1.0)"
20,atp,"(0.0009999999999999994, 0.0023968847422490116)"
